TransactionID,CustomerID,ProductCategory,TransactionAmount,SalesChannel,PurchaseDate
10062,5093,Electronics,1904.4518079246964,In-Store,2023-03-20
10063,2252,Books,1101.9075389476425,In-Store,2023-10-19
10064,2445,Home Goods,1931.1855841346671,In-Store,2023-01-07
10065,3527,Electronics,703.4971509310392,In-Store,2023-06-20
10066,3234,Apparel,480.89894876262656,In-Store,2023-09-16
10067,3837,Apparel,671.2817265173796,In-Store,2023-01-15
10068,5372,Groceries,3650.8645905113235,In-Store,2023-12-28
10069,3760,Electronics,2417.184396270866,In-Store,2023-05-25
10070,1822,Groceries,3343.9854105385025,In-Store,2023-11-15
10071,5858,Groceries,3830.5571740619525,In-Store,2023-12-16
10072,4114,Apparel,4751.74498844261,In-Store,2023-02-25
10073,3405,Books,3982.9088697963875,In-Store,2023-04-23
10074,1716,Electronics,2118.5627453096326,In-Store,2023-05-13
10075,2350,Electronics,2886.9006777792724,In-Store,2023-06-14
10076,4248,Home Goods,3840.890738708638,In-Store,2023-10-30
10077,5102,Apparel,538.9433150984992,In-Store,2023-08-02
10078,3891,Apparel,261.7036805388045,In-Store,2023-04-02
10079,2721,Home Goods,1580.7847330180593,In-Store,2023-03-13
10080,2733,Apparel,3944.3204781466707,In-Store,2023-10-03
10081,4835,Apparel,1586.2059750698588,In-Store,2023-12-23
10082,3119,Groceries,430.08832828700025,In-Store,2023-05-08
10083,5756,Apparel,4543.771020259126,In-Store,2023-11-11
10084,4758,Books,1078.0036364684006,In-Store,2023-05-03
10085,2656,Groceries,2998.9204760283824,In-Store,2023-07-20
10086,1801,Books,3452.7592532192416,In-Store,2023-06-02
10087,2083,Books,2242.434398875942,In-Store,2023-04-04
10088,3681,Apparel,4001.2391621679726,In-Store,2023-06-12
10089,5105,Electronics,3781.019541419185,In-Store,2023-12-03
10090,5904,Books,1181.5773720124819,In-Store,2023-11-19
10091,2409,Home Goods,2588.253184311674,In-Store,2023-12-03
10092,1884,Books,838.8660255357454,In-Store,2023-09-15
10093,1412,Electronics,2186.329570835767,In-Store,2023-05-29
10094,1232,Books,1239.8926811958484,In-Store,2023-07-01
10095,2440,Electronics,3315.5641140448743,In-Store,2023-08-05
10096,1043,Electronics,937.7171799316385,In-Store,2023-06-10
10097,4725,Home Goods,3026.7903140886983,In-Store,2023-02-14
10098,4636,Apparel,2230.0182668245843,In-Store,2023-10-06
10099,5245,Books,1360.360782563805,In-Store,2023-10-07
10100,3466,Books,2976.6208903910656,In-Store,2023-03-13
10101,5549,Home Goods,1117.934392203893,In-Store,2023-08-03
10102,4093,Books,1783.9080610229203,In-Store,2023-11-28
10103,1875,Apparel,1619.2845062335432,In-Store,2023-01-17
10104,4283,Electronics,4545.049364307462,In-Store,2023-04-10
10105,3714,Electronics,2477.6064080805336,In-Store,2023-06-02
10106,2510,Home Goods,3674.9692421269046,In-Store,2023-01-27
10107,1143,Electronics,191.93719173702837,In-Store,2023-07-02
10108,5807,Electronics,4287.614115500088,In-Store,2023-11-14
10109,1934,Books,2926.7201278091948,In-Store,2023-01-14
10110,2436,Home Goods,3780.867657556906,In-Store,2023-04-25
10111,3891,Electronics,1380.3501738373345,In-Store,2023-11-11
10112,3822,Apparel,1014.99690781165,In-Store,2023-11-13
10113,2298,Home Goods,391.81593031776055,In-Store,2023-10-04
10114,5145,Electronics,2050.7568502542326,In-Store,2023-10-02
10115,5105,Books,2895.4010428546144,In-Store,2023-02-26
10116,4096,Home Goods,4420.091235635973,In-Store,2023-07-10
10117,5320,Apparel,3549.64376743104,In-Store,2023-07-13
10118,5426,Groceries,1646.4961720171802,In-Store,2023-05-02
10119,5032,Apparel,156.75036226675957,In-Store,2023-08-03
10120,1284,Apparel,4814.998705166668,In-Store,2023-09-20
10121,2618,Home Goods,3056.167406488597,In-Store,2023-11-21
10122,4245,Home Goods,3740.5808795604826,In-Store,2023-09-24
10123,3403,Books,4738.840322079129,In-Store,2023-10-29
10124,1405,Electronics,4590.294593695953,In-Store,2023-08-20
10125,1897,Electronics,4922.354168382097,In-Store,2023-10-11
10126,4840,Apparel,4840.558244470667,In-Store,2023-02-12
10127,1573,Apparel,1984.5467566964464,In-Store,2023-12-09
10128,5570,Electronics,2540.4960341372785,In-Store,2023-10-13
10129,1162,Home Goods,1949.5248169902507,In-Store,2023-10-07
10130,2720,Books,4001.9098442091877,In-Store,2023-10-14
10131,1071,Apparel,715.5032971810041,In-Store,2023-08-07
10132,3742,Apparel,2423.078352840781,In-Store,2023-04-18
10133,2839,Books,181.0368571332076,In-Store,2023-02-11
10134,5343,Electronics,4741.571247396291,In-Store,2023-12-02
10135,5783,Electronics,245.58056945831186,In-Store,2023-10-19
10136,4584,Apparel,677.7161988250139,In-Store,2023-01-13
10137,4548,Apparel,634.8162168253068,In-Store,2023-12-17
10138,3378,Groceries,1099.1068627277905,In-Store,2023-10-21
10139,3534,Electronics,2181.4633743762865,In-Store,2023-01-13
10140,3460,Electronics,992.2775234051178,In-Store,2023-12-27
10141,4967,Groceries,4861.832721556018,In-Store,2023-06-20
10142,4269,Electronics,2758.7349997198594,In-Store,2023-09-06
10143,2509,Apparel,2494.0353871549023,In-Store,2023-04-10
10144,1167,Electronics,1561.9107742489534,In-Store,2023-06-15
10145,3011,Electronics,2047.5343097719372,In-Store,2023-12-10
10146,2976,Electronics,2359.8171878960875,In-Store,2023-11-25
10147,2320,Groceries,2037.6761258994493,In-Store,2023-01-11
10148,4357,Groceries,1287.739065557292,In-Store,2023-08-27
10149,1691,Electronics,2786.951266663104,In-Store,2023-08-24
10150,1117,Books,2531.5751734653645,In-Store,2023-10-14
10151,1535,Home Goods,4337.975687959897,In-Store,2023-04-19
10152,3676,Electronics,114.06837972631297,In-Store,2023-11-27
10153,2035,Groceries,342.8670284315299,In-Store,2023-04-14
10154,4824,Electronics,3616.33754894906,In-Store,2023-07-20
10155,1998,Apparel,3877.967345269026,In-Store,2023-10-26
10156,3052,Apparel,946.6995398643916,In-Store,2023-06-06
10157,1347,Home Goods,3219.1473387714686,In-Store,2023-11-03
10158,4973,Electronics,1148.7867061495433,In-Store,2023-03-11
10159,5207,Apparel,1095.2513828523088,In-Store,2023-09-14
10160,5414,Electronics,903.3066559243414,In-Store,2023-06-10
10161,2794,Apparel,638.4737905533666,In-Store,2023-02-13
10162,2571,Apparel,4577.5357741625285,In-Store,2023-05-04
10163,2933,Home Goods,3425.1215156218473,In-Store,2023-01-06
10164,4878,Apparel,455.5833375486314,In-Store,2023-04-27
10165,4971,Groceries,1720.8162806858372,In-Store,2023-10-21
10166,5500,Apparel,3054.02166966132,In-Store,2023-04-29
10167,2981,Groceries,1162.7471797732212,In-Store,2023-07-03
10168,4357,Apparel,2004.5127209678571,In-Store,2023-12-06
10169,4008,Groceries,1078.3848287031233,In-Store,2023-02-07
10170,4753,Apparel,174.43372475312498,In-Store,2023-07-21
10171,1676,Apparel,2665.024963317447,In-Store,2023-09-26
10172,5249,Apparel,1436.4647939964027,In-Store,2023-12-03
10173,3423,Groceries,4083.4238353220076,In-Store,2023-10-08
10174,5615,Electronics,1874.580231538439,In-Store,2023-05-13
10175,3426,Books,2175.5837014798103,In-Store,2023-05-24
10176,5483,Home Goods,462.70511876903345,In-Store,2023-02-06
10177,4017,Books,4523.46322594724,In-Store,2023-10-30
10178,4001,Home Goods,1551.474989852559,In-Store,2023-11-24
10179,5525,Apparel,753.484401976941,In-Store,2023-05-02
10180,4298,Apparel,2830.1286104028177,In-Store,2023-03-16
10181,3847,Apparel,3983.388958479188,In-Store,2023-05-03
10182,4901,Home Goods,3903.272119700768,In-Store,2023-07-07
10183,4469,Groceries,513.57265289427,In-Store,2023-12-17
10184,1031,Apparel,2949.420659785908,In-Store,2023-09-17
10185,1660,Groceries,605.0630153552834,In-Store,2023-06-25
10186,5932,Apparel,4038.113919135626,In-Store,2023-10-23
10187,4238,Apparel,3198.8067452029795,In-Store,2023-06-11
10188,5811,Books,1799.3857108722955,In-Store,2023-08-23
10189,5218,Books,2149.5923470479224,In-Store,2023-09-08
10190,2979,Apparel,3028.917067734253,In-Store,2023-03-29
10191,1711,Home Goods,3519.2796067671184,In-Store,2023-01-16
10192,1066,Apparel,1857.974357584099,In-Store,2023-08-14
10193,2637,Electronics,1277.5452332791876,In-Store,2023-05-22
10194,4666,Home Goods,3478.756549736107,In-Store,2023-04-10
10195,3937,Electronics,4172.759602789631,In-Store,2023-06-02
10196,3612,Groceries,4699.393458822535,In-Store,2023-08-14
10197,5636,Electronics,3928.389952395814,In-Store,2023-03-07
10198,4627,Groceries,1678.8535414370756,In-Store,2023-06-07
10199,1940,Home Goods,418.6142876259416,In-Store,2023-10-12
10200,5957,Books,3731.921179841407,In-Store,2023-09-23
10201,3288,Apparel,3642.7064732201925,In-Store,2023-10-27
10202,5620,Apparel,1035.1994728391755,In-Store,2023-11-15
10203,4086,Electronics,4909.864666613406,In-Store,2023-08-01
10204,1517,Home Goods,2120.696204968246,In-Store,2023-10-07
10205,4197,Apparel,3547.1874354121082,In-Store,2023-02-20
10206,3828,Apparel,4598.732521410051,In-Store,2023-12-22
10207,2971,Groceries,3055.718627511889,In-Store,2023-03-31
10208,1883,Electronics,4626.170787302479,In-Store,2023-07-12
10209,5479,Apparel,4762.453713484252,In-Store,2023-02-14
10210,1631,Electronics,1582.2373237355455,In-Store,2023-10-04
10211,4526,Apparel,1419.1519940450253,In-Store,2023-11-06
10212,4491,Books,1646.9391519519982,In-Store,2023-09-27
10213,3747,Groceries,3382.667539646908,In-Store,2023-05-18
10214,2892,Apparel,2745.5722261236656,In-Store,2023-03-13
10215,3429,Apparel,3205.047273733555,In-Store,2023-07-06
10216,4996,Electronics,4035.627390837234,In-Store,2023-02-27
10217,1135,Apparel,3576.827172239343,In-Store,2023-04-09
10218,4876,Home Goods,4142.829653891909,In-Store,2023-11-06
10219,1219,Home Goods,4505.2798449530555,In-Store,2023-04-11
10220,5730,Books,661.8278396478654,In-Store,2023-02-02
10221,4137,Groceries,642.1357241115247,In-Store,2023-03-03
10222,5749,Electronics,3569.74926293129,In-Store,2023-09-01
10223,3974,Electronics,2444.2149535403096,In-Store,2023-08-30
10224,3029,Books,3271.069298832208,In-Store,2023-01-22
10225,2909,Books,2695.010538937792,In-Store,2023-05-03
10226,4864,Groceries,1023.2176233416739,In-Store,2023-11-11
10227,2919,Groceries,2087.0470857520786,In-Store,2023-02-26
10228,3217,Apparel,207.66566039777766,In-Store,2023-11-30
10229,1443,Apparel,3427.0246673740794,In-Store,2023-08-26
10230,4459,Electronics,2134.709993528875,In-Store,2023-04-24
10231,4090,Home Goods,666.0172649437771,In-Store,2023-02-14
10232,4956,Home Goods,2502.13251511459,In-Store,2023-12-24
10233,2965,Apparel,3266.004017601975,In-Store,2023-09-05
10234,4269,Books,1446.8198730482998,In-Store,2023-09-13
10235,2518,Books,1536.3323097060907,In-Store,2023-06-27
10236,5583,Groceries,3977.2895840151004,In-Store,2023-11-05
10237,2463,Home Goods,4933.6787082531755,In-Store,2023-11-27
10238,2791,Apparel,4104.88257266009,In-Store,2023-04-27
10239,5307,Books,4015.118984774745,In-Store,2023-07-15
10240,1638,Groceries,130.66035612567487,In-Store,2023-10-31
10241,5628,Apparel,1364.9985250543161,In-Store,2023-03-05
10242,3900,Electronics,1013.8462058155258,In-Store,2023-12-06
10243,4589,Apparel,2424.270134424589,In-Store,2023-07-26
10244,5249,Apparel,2492.8794911734676,In-Store,2023-05-19
10245,3722,Books,3355.082907886533,In-Store,2023-03-12
10246,4688,Electronics,4488.418094094263,In-Store,2023-10-09
10247,2292,Apparel,203.57071941725331,In-Store,2023-09-09
10248,4373,Electronics,1388.8872291720286,In-Store,2023-01-21
10249,5783,Groceries,755.5246085495793,In-Store,2023-09-08
10250,4419,Electronics,2478.4064043277594,In-Store,2023-10-24
10251,5813,Electronics,4905.619766123656,In-Store,2023-07-05
10252,3872,Apparel,3266.5661093322306,In-Store,2023-12-19
10253,3432,Apparel,809.4194717309962,In-Store,2023-03-02
10254,3794,Apparel,2379.7454016450115,In-Store,2023-08-21
10255,2530,Electronics,515.6754334995935,In-Store,2023-09-02
10256,2647,Home Goods,495.93317981157395,In-Store,2023-02-09
10257,4501,Home Goods,1429.4285297293766,In-Store,2023-01-26
10258,2356,Groceries,2930.084109338133,In-Store,2023-05-06
10259,4643,Apparel,4397.330778675963,In-Store,2023-10-06
10260,1849,Home Goods,2065.983473027577,In-Store,2023-01-27
10261,2814,Home Goods,4139.546001850058,In-Store,2023-08-21
10262,1221,Electronics,1124.170129154801,In-Store,2023-06-05
10263,1391,Apparel,4811.621878018041,In-Store,2023-11-19
10264,1880,Electronics,2013.08553459732,In-Store,2023-05-13
10265,4082,Electronics,1646.7095822040317,In-Store,2023-08-10
10266,4491,Books,4466.903041401248,In-Store,2023-05-18
10267,1065,Groceries,888.4409039188424,In-Store,2023-08-10
10268,4494,Books,2836.796175744,In-Store,2023-11-19
10269,2329,Electronics,2625.3152559754312,In-Store,2023-06-27
10270,4653,Apparel,2743.3072204808122,In-Store,2023-04-20
10271,4628,Groceries,1834.9271565676893,In-Store,2023-07-08
10272,3905,Books,3780.9506741826726,In-Store,2023-11-21
10273,1162,Apparel,1159.6028231819853,In-Store,2023-04-09
10274,1402,Electronics,1882.2022899670042,In-Store,2023-05-27
10275,3757,Groceries,2004.5948380051,In-Store,2023-08-31
10276,5307,Books,2358.1256245613486,In-Store,2023-08-11
10277,5389,Apparel,2156.2251807167845,In-Store,2023-07-10
10278,2822,Electronics,3647.5551321956395,In-Store,2023-12-20
10279,4424,Books,2835.0642580443014,In-Store,2023-01-18
10280,5368,Apparel,435.44909524038195,In-Store,2023-12-23
10281,1052,Home Goods,3001.5860156722392,In-Store,2023-11-05
10282,2639,Electronics,3807.259246872481,In-Store,2023-07-08
10283,3667,Home Goods,4956.251473957588,In-Store,2023-12-14
10284,2104,Books,4173.306797161747,In-Store,2023-03-21
10285,2717,Electronics,4920.434357128227,In-Store,2023-10-01
10286,3056,Groceries,2587.529390200931,In-Store,2023-01-10
10287,3700,Electronics,2635.7726244015566,In-Store,2023-03-11
10288,2059,Electronics,4065.0673906578186,In-Store,2023-05-31
10289,4029,Electronics,1575.1966892016808,In-Store,2023-08-30
10290,4968,Electronics,887.4552986526334,In-Store,2023-03-17
10291,4232,Home Goods,4717.227137167734,In-Store,2023-08-17
10292,3990,Apparel,3115.8608271621615,In-Store,2023-12-31
10293,1679,Apparel,3750.719112302694,In-Store,2023-11-05
10294,5222,Groceries,3402.365606170052,In-Store,2023-08-12
10295,2183,Home Goods,4905.354216830673,In-Store,2023-10-14
10296,4224,Home Goods,2316.646788591809,In-Store,2023-06-13
10297,3006,Electronics,3791.7586260579924,In-Store,2023-11-19
10298,4582,Books,1041.9812442025923,In-Store,2023-07-16
10299,1150,Apparel,3237.5917467528247,In-Store,2023-01-15
10300,5690,Apparel,4179.334545243806,In-Store,2023-06-22
10301,3971,Groceries,651.9969972559197,In-Store,2023-07-11
10302,3878,Groceries,1745.5602180617345,In-Store,2023-04-09
10303,1881,Groceries,4410.002327981589,In-Store,2023-04-23
10304,1413,Apparel,1109.5905845750458,In-Store,2023-08-17
10305,1325,Electronics,2729.677275837361,In-Store,2023-08-18
10306,1882,Home Goods,4247.296501124627,In-Store,2023-09-16
10307,1658,Electronics,837.0909665481572,In-Store,2023-12-27
10308,4433,Electronics,1407.3791283570656,In-Store,2023-08-20
10309,2326,Groceries,2317.407859647551,In-Store,2023-03-04
10310,1166,Electronics,4284.85444214958,In-Store,2023-02-25
10311,2303,Home Goods,274.1843008694731,In-Store,2023-01-17
10312,5909,Electronics,456.5882522491566,In-Store,2023-09-06
10313,4184,Apparel,2662.708698805346,In-Store,2023-07-04
10314,5378,Books,4359.157688773028,In-Store,2023-09-27
10315,3109,Electronics,4490.317481883425,In-Store,2023-05-20
10316,5993,Home Goods,2768.1279185235644,In-Store,2023-08-28
10317,2974,Apparel,3346.8311904783577,In-Store,2023-06-14
10318,5331,Groceries,1191.4570883821882,In-Store,2023-05-04
10319,1145,Home Goods,200.63657884700947,In-Store,2023-09-20
10320,2017,Groceries,327.61184964089654,In-Store,2023-02-28
10321,1191,Books,3260.9236610078865,In-Store,2023-06-05
10322,4032,Electronics,3004.8427419311865,In-Store,2023-06-18
10323,3778,Home Goods,4884.632340855326,In-Store,2023-10-15
10324,1628,Electronics,1623.3688891335053,In-Store,2023-06-26
10325,1313,Electronics,384.3676486905997,In-Store,2023-07-29
10326,2246,Electronics,1717.0953291463134,In-Store,2023-08-04
10327,5307,Electronics,585.0197439745734,In-Store,2023-03-17
10328,2399,Electronics,3807.9278775260755,In-Store,2023-11-02
10329,4093,Apparel,4302.286049147819,In-Store,2023-11-11
10330,2867,Electronics,4312.27411202253,In-Store,2023-02-17
10331,4344,Groceries,2644.595620513493,In-Store,2023-04-27
10332,5259,Home Goods,3373.7263238015084,In-Store,2023-04-24
10333,5450,Electronics,2821.5740784434256,In-Store,2023-06-05
10334,4014,Books,2316.4617293714705,In-Store,2023-10-17
10335,3547,Groceries,2920.7121507019788,In-Store,2023-02-05
10336,4871,Home Goods,2925.6153200373033,In-Store,2023-03-01
10337,2558,Groceries,487.75437617561636,In-Store,2023-03-07
10338,3243,Electronics,4651.589081983171,In-Store,2023-03-03
10339,5926,Apparel,4955.299124597675,In-Store,2023-12-30
10340,5661,Groceries,1006.3149774723728,In-Store,2023-03-26
10341,3989,Groceries,4219.220145303108,In-Store,2023-05-16
10342,3363,Books,3299.978006703668,In-Store,2023-02-20
10343,1017,Books,1957.0095151502317,In-Store,2023-01-22
10344,4156,Apparel,2389.1350090034102,In-Store,2023-03-08
10345,1287,Electronics,2864.032363174229,In-Store,2023-09-11
10346,1565,Electronics,1607.702731672869,In-Store,2023-08-05
10347,1861,Home Goods,638.16154985998,In-Store,2023-03-16
10348,2761,Apparel,2130.7752887834813,In-Store,2023-08-23
10349,3711,Apparel,3032.758084825754,In-Store,2023-10-24
10350,4926,Books,1282.7634474659392,In-Store,2023-02-09
10351,2835,Electronics,1079.6614848114637,In-Store,2023-11-26
10352,5696,Apparel,785.623534976292,In-Store,2023-04-13
10353,1825,Electronics,2783.9522238696004,In-Store,2023-03-25
10354,4350,Groceries,793.7678148522799,In-Store,2023-07-05
10355,1389,Electronics,2217.200550737637,In-Store,2023-09-11
10356,4478,Groceries,1370.8640846982992,In-Store,2023-01-06
10357,2646,Electronics,4984.56295291968,In-Store,2023-06-15
10358,3678,Groceries,2867.6011520944053,In-Store,2023-10-21
10359,2982,Home Goods,3398.674692126232,In-Store,2023-01-18
10360,1877,Home Goods,3709.470123426209,In-Store,2023-10-20
10361,3427,Electronics,2705.0122252759816,In-Store,2023-02-04
10362,1405,Apparel,4055.9240349382585,In-Store,2023-04-09
10363,4790,Electronics,1696.0183629562991,In-Store,2023-02-24
10364,1109,Apparel,1405.319709950711,In-Store,2023-06-24
10365,4320,Apparel,3292.0841597575914,In-Store,2023-07-31
10366,3610,Electronics,3714.9660899534065,In-Store,2023-08-08
10367,1701,Electronics,1916.609264712022,In-Store,2023-06-23
10368,4031,Apparel,3135.2983055278705,In-Store,2023-06-29
10369,4582,Apparel,2866.297586775901,In-Store,2023-01-13
10370,4426,Electronics,2619.6336938010395,In-Store,2023-09-11
10371,1977,Home Goods,2349.3384245794227,In-Store,2023-07-13
10372,4949,Home Goods,3105.4417999305883,In-Store,2023-01-04
10373,1466,Groceries,3905.7181269787,In-Store,2023-11-30
10374,2230,Electronics,2189.4854934198365,In-Store,2023-12-29
10375,4094,Home Goods,2169.718693907107,In-Store,2023-10-15
10376,4741,Books,4796.2941699504345,In-Store,2023-03-01
10377,3914,Electronics,1002.9659068663351,In-Store,2023-04-29
10378,3158,Books,1665.844188859645,In-Store,2023-03-22
10379,2718,Home Goods,1398.6475937630082,In-Store,2023-08-22
10380,3426,Apparel,2720.2601645345235,In-Store,2023-06-05
10381,5283,Electronics,4389.170357818493,In-Store,2023-12-18
10382,4706,Apparel,2693.2847567638446,In-Store,2023-10-19
10383,5495,Apparel,2604.9150415916292,In-Store,2023-07-10
10384,4762,Apparel,769.6469602955424,In-Store,2023-02-25
10385,4136,Books,2246.2399881747187,In-Store,2023-01-20
10386,5336,Home Goods,296.9958356876092,In-Store,2023-09-26
10387,1920,Groceries,4409.871997660253,In-Store,2023-09-24
10388,2579,Apparel,2521.361227539815,In-Store,2023-08-21
10389,2808,Home Goods,641.1404341372368,In-Store,2023-11-27
10390,1293,Electronics,1672.0711678167577,In-Store,2023-07-29
10391,2279,Electronics,846.8540899550412,In-Store,2023-07-18
10392,4539,Apparel,2369.451387604493,In-Store,2023-05-10
10393,2760,Home Goods,1779.1481965552664,In-Store,2023-11-08
10394,1267,Home Goods,1988.486815576014,In-Store,2023-05-22
10395,5542,Electronics,678.1939121445297,In-Store,2023-09-12
10396,4528,Apparel,3158.5109227716825,In-Store,2023-02-11
10397,5199,Groceries,3660.657935427407,In-Store,2023-07-08
10398,4662,Apparel,2069.6591720424767,In-Store,2023-08-25
10399,2560,Home Goods,2870.079286827343,In-Store,2023-11-07
10400,5561,Home Goods,1208.367683107786,In-Store,2023-07-29
10401,1171,Home Goods,2732.1666806092535,In-Store,2023-02-21
10402,5457,Electronics,4922.308774002735,In-Store,2023-09-02
10403,2863,Groceries,2367.146729231946,In-Store,2023-06-06
10404,4145,Electronics,4389.975698787246,In-Store,2023-06-09
10405,4316,Apparel,4136.258759115784,In-Store,2023-07-06
10406,3726,Apparel,3334.442939229454,In-Store,2023-06-08
10407,1266,Electronics,2598.195730180673,In-Store,2023-01-14
10408,3976,Electronics,4037.710237016584,In-Store,2023-11-25
10409,2747,Home Goods,2156.0472513675086,In-Store,2023-07-02
10410,2821,Home Goods,2566.828018703396,In-Store,2023-01-01
10411,3268,Books,709.4705242373497,In-Store,2023-07-28
10412,3370,Apparel,145.89457373100677,In-Store,2023-04-26
10413,4418,Electronics,3072.9845938325707,In-Store,2023-10-02
10414,5372,Electronics,299.28966899655467,In-Store,2023-06-08
10415,3953,Home Goods,4705.723105338257,In-Store,2023-01-09
10416,4172,Groceries,3072.9953532290033,In-Store,2023-07-24
10417,5936,Electronics,2003.2813795162344,In-Store,2023-06-18
10418,4794,Electronics,3906.896756507971,In-Store,2023-03-08
10419,5393,Apparel,1570.532993979521,In-Store,2023-12-25
10420,1721,Home Goods,3126.548853910617,In-Store,2023-10-02
10421,2786,Groceries,2539.3734083686304,In-Store,2023-08-18
10422,3820,Books,1262.438991778477,In-Store,2023-08-17
10423,1451,Home Goods,960.1178814031305,In-Store,2023-07-12
10424,1894,Electronics,3064.121463468451,In-Store,2023-11-25
10425,3027,Apparel,3955.5489763216065,In-Store,2023-09-11
10426,5735,Home Goods,1671.234546237539,In-Store,2023-12-26
10427,3987,Apparel,1697.7189827503344,In-Store,2023-06-01
10428,4802,Apparel,1984.7140004169448,In-Store,2023-05-24
10429,5188,Groceries,3737.343823462615,In-Store,2023-11-25
10430,1844,Home Goods,1011.7433152600363,In-Store,2023-11-28
10431,5185,Home Goods,1454.8268030742356,In-Store,2023-01-10
10432,2284,Books,2753.2979082397774,In-Store,2023-01-18
10433,1185,Groceries,3655.7740741235284,In-Store,2023-02-16
10434,2696,Apparel,4706.315355924242,In-Store,2023-12-12
10435,3509,Apparel,2128.4886015396246,In-Store,2023-12-02
10436,4998,Apparel,3932.414155166228,In-Store,2023-09-27
10437,2999,Books,3401.105225856541,In-Store,2023-10-16
10438,4116,Books,1800.2326654044318,In-Store,2023-11-28
10439,3733,Groceries,4462.6255992097085,In-Store,2023-06-04
10440,1093,Home Goods,4279.237063412727,In-Store,2023-01-17
10441,2901,Electronics,727.6359141200421,In-Store,2023-10-25
10442,2805,Apparel,1105.496559335173,In-Store,2023-04-18
10443,3525,Home Goods,4360.358027876104,In-Store,2023-06-21
10444,1330,Apparel,2419.129368111747,In-Store,2023-03-30
